raw,detail,clean_normalized,latitude,longitude,type
경상북도 울릉군 울릉순환로 242 이만희 가 앞,이만희 가 앞,경상북도 울릉군 울릉순환로 242,37.4652336,130.8394194,차량단독
경상북도 울릉군 도동길 148 정관장앞 횡단보도,정관장앞 횡단보도,경상북도 울릉군 도동길 148,37.4840452,130.9044753,차대사람
경상북도 울릉군 도동길 148 정관장앞 횡단보도,정관장앞 횡단보도,경상북도 울릉군 도동길 148,37.4840452,130.9044753,차대사람
경상북도 울릉군 도동길 158 울릉읍사무소앞,울릉읍사무소앞,경상북도 울릉군 도동길 158,37.4850005,130.9036713,차량단독
경상북도 울릉군 도동길 158 울릉읍사무소앞,울릉읍사무소앞,경상북도 울릉군 도동길 158,37.4850005,130.9036713,차량단독
경상북도 울릉군 도동길 116 푸른펜션 앞 길,푸른펜션 앞 길,경상북도 울릉군 도동길 116,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동길 116 푸른펜션 앞 길,푸른펜션 앞 길,경상북도 울릉군 도동길 116,37.4840452,130.9044753,차량단독
경상북도 울릉군 봉래길 5-9 독도횟집 건너편 주차장,독도횟집 건너편 주차장,경상북도 울릉군 봉래길 5-9,37.4942698,130.9058294,차량단독
경상북도 울릉군 봉래길 5-9 독도횟집 건너편 주차장,독도횟집 건너편 주차장,경상북도 울릉군 봉래길 5-9,37.4942698,130.9058294,차량단독
경상북도 울릉군 도동1길 5-28 박가네식당옆,박가네식당옆,경상북도 울릉군 도동1길 5-28,37.4828619,130.9073293,차량단독
경상북도 울릉군 도동1길 5-28 박가네식당옆,박가네식당옆,경상북도 울릉군 도동1길 5-28,37.4828619,130.9073293,차량단독
경북 울릉 서면 태하 0248-0002번지 태하터널에서 태하운동장 방향,경북 울릉 서면 태하 0248-0002번지 태하터널에서 태하운동장 방향,,,,차대차
경북 울릉 서면 태하 0248-0002번지 태하터널에서 태하운동장 방향,경북 울릉 서면 태하 0248-0002번지 태하터널에서 태하운동장 방향,,,,차대차
경상북도 울릉군 봉래1길 19-62 울릉읍도동리300-2 웅진개발사무실,울릉읍도동리300-2 웅진개발사무실,경상북도 울릉군 봉래1길 19-62,37.4915537,130.9099592,차량단독
경상북도 울릉군 도동6길 1 울릉리서치 앞,울릉리서치 앞,경상북도 울릉군 도동6길 1,37.486492,130.9026857,차량단독
경상북도 울릉군 도동6길 1 울릉리서치 앞,울릉리서치 앞,경상북도 울릉군 도동6길 1,37.486492,130.9026857,차량단독
경상북도 울릉군 도동길 143 울릉군 의회 주차장,울릉군 의회 주차장,경상북도 울릉군 도동길 143,37.4840452,130.9044753,차량단독
경상북도 울릉군 도동2길 23 도동공용주차장,도동공용주차장,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 도동2길 23 도동공용주차장,도동공용주차장,경상북도 울릉군 도동2길 23,37.4838913,130.9061709,차량단독
경상북도 울릉군 울릉순환로 736 울릉향기펜션 거러 주차장내,울릉향기펜션 거러 주차장내,경상북도 울릉군 울릉순환로 736,37.4652336,130.8394194,차량단독
